OBJECTID,Linear_Distance_km_,Latitude,Longitude,HS,UCL,LCL,Resistencia,Distancia_area,porcen_cobertura,Dist_rios,Dist_corred,Altitud,NDVI,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8,Band_9,Band_10,Band_1,HOTSP
250,10.291,5.789054689,-75.65500266,5.275331,6.219039,-5.105463,380.0023,10648.6016,37,262.1168,8912.9365,611,0.385026008,0.099378288,0.092946589,0.072617851,0.276248187,0.188030124,297.0091248,297.117218,0.080566116,0.180865079,2,0
251,10.332,5.789358644,-75.6552175,5.28921,6.232364,-5.085488,380.2035,10652.916,6,262.1168,8862.6895,611,0.429913998,0.103167608,0.097786494,0.082312897,0.264838398,0.189938962,298.2683411,298.2341309,0.090241864,0.171041399,2,0
252,10.373,5.789662599,-75.65543234,5.27841,6.22132,-5.0936,365.9887,10657.4629,0,262.1168,8862.6895,614,0.401466012,0.099487454,0.092406735,0.07062161,0.296126902,0.201146826,297.5144653,297.3974915,0.082589671,0.170351148,2,0
253,10.414,5.789965333,-75.65564719,5.259829,6.200764,-5.090461,358.9645,10662.0518,0,207.2216,8786.292,614,0.397219986,0.099561237,0.089717828,0.067450918,0.302200377,0.200855345,297.0091248,296.8363342,0.081132188,0.170605808,2,0
254,10.456,5.790268068,-75.65586203,5.251992,6.190854,-5.075486,359.3592,10666.7988,4,131.0584,8742.6865,614,0.402438015,0.099759042,0.09033978,0.067474335,0.285116702,0.174658552,297.2617798,297.1169128,0.076650366,0.161432132,2,0
255,10.497,5.790572023,-75.65607688,5.193985,6.129501,-5.096691,359.8495,10671.79,60,92.6723,8742.6865,607,0.433988988,0.097204164,0.085693255,0.063406378,0.26684019,0.166200519,296.7554016,296.5547791,0.071204983,0.158627108,2,0
256,10.538,5.790874757,-75.65629172,5.121277,5.121277,-5.162412,353.6446,10676.8135,30,92.6723,8709.7168,609,0.415960997,0.09758123,0.08936213,0.070739821,0.297017038,0.201269388,296.5016785,296.5547791,0.083053097,0.176752388,2,0
257,10.579,5.791178712,-75.65650656,5.148204,6.083561,-5.140721,352.505,10682.1719,55,92.6723,8709.7168,609,0.572776973,0.097361289,0.087598197,0.069673032,0.292548269,0.205095083,297.0091248,296.8363342,0.083711617,0.175299853,2,0
258,10.621,5.791479005,-75.65672385,5.049312,5.981263,-5.202152,354.1019,10687.167,45,0,8623.0068,604,0.453193992,0.097906478,0.086454637,0.067939058,0.277018189,0.185488537,296.5016785,296.8363342,0.081404299,0.162631407,2,0
259,10.662,5.791780519,-75.65694113,8.557436,5.791024,-5.274627,356.6448,10692.3291,68,0,8590.5771,604,0.465934992,0.0950941,0.083329432,0.061931666,0.286028773,0.178708732,295.9920959,296.2725525,0.076662764,0.167210191,2,1
260,10.703,5.792082033,-75.65715842,8.590145,5.820917,-5.255995,345.6732,10697.7871,85,0,8590.5771,607,0.403082997,0.094517902,0.079951562,0.058821835,0.255682588,0.161856115,295.7362366,295.7061462,0.064601764,0.152257547,2,1
261,10.744,5.792383546,-75.6573757,8.628556,5.855884,-4.310581,343.9619,10703.3535,66,0,8590.5771,598,0.466488004,0.095648058,0.082614511,0.061308801,0.262474477,0.159311861,295.9920959,296.1311035,0.065890446,0.153943613,2,1
262,10.786,5.79268506,-75.65759299,8.657404,5.880815,-5.22554,355.4673,10709.0322,69,92.6723,8471.7891,598,0.407555997,0.096325599,0.084388465,0.061748825,0.269236207,0.174107105,296.5016785,296.2725525,0.072120667,0.160461813,2,1
263,10.827,5.792986574,-75.65781027,9.243079,5.604788,-4.400514,340.1266,10714.9014,74,92.6723,8471.7891,589,0.290071011,0.095850624,0.081934832,0.060762547,0.262648463,0.157723546,296.5016785,296.2725525,0.064842202,0.150954992,2,1
264,10.868,5.793288087,-75.65802756,7.13439,6.236757,-4.534844,318.9157,10720.9297,54,92.6723,8471.7891,598,0.384815991,0.097254701,0.086972401,0.065945886,0.278777778,0.170299158,296.5016785,296.4136658,0.074175388,0.161010757,2,1
265,10.909,5.79358838,-75.65824484,7.110731,6.214948,-4.534457,310.593,10727.0264,44,92.6723,8440.8135,598,0.450208992,0.099160358,0.089334205,0.067934692,0.278533936,0.183931887,297.0091248,296.8363342,0.077263564,0.161010757,2,1
266,10.951,5.793891115,-75.65846213,7.078855,5.290362,-4.546349,325.0812,10733.4658,19,92.6723,8353.3682,589,0.333447009,0.097882658,0.088519603,0.067483179,0.270820379,0.177068681,297.0091248,297.117218,0.076975048,0.162020057,2,1
267,10.992,5.794191408,-75.65867942,7.068539,5.278582,-4.566179,348.733,10739.791,20,92.6723,8322.9834,589,0.412874997,0.101556584,0.091896243,0.072807111,0.269728661,0.184350088,297.5144653,297.117218,0.080245458,0.163154736,2,1
268,11.033,5.794363527,-75.65900534,7.043448,6.151872,-4.547036,359.7107,10727.7246,13,92.6723,8322.9834,597,0.410825998,0.10028743,0.090311512,0.072864562,0.267104298,0.162443727,297.0091248,297.117218,0.075314447,0.163009465,2,1
269,11.074,5.794520997,-75.65934348,6.98024,6.091264,-4.576449,346.5804,10713.5273,25,0,8235.3301,597,0.328934997,0.1007578,0.089300066,0.070438385,0.272552937,0.171678632,297.0091248,297.117218,0.077449635,0.160397932,2,1
270,11.115,5.794685792,-75.65967795,6.971044,6.084143,-4.558673,325.9961,10700.1279,25,0,8235.3301,594,0.389982998,0.098586701,0.087102599,0.067030393,0.275563717,0.160441577,297.0091248,296.8363342,0.069940604,0.163876623,2,1
271,11.157,5.794865236,-75.66000266,6.970349,6.084888,-4.540644,312.4359,10688.6777,49,92.6723,8235.3301,594,0.394046992,0.095886976,0.083278365,0.059737682,0.273587137,0.161619112,296.5016785,296.5547791,0.066604584,0.159973279,2,1
272,11.198,5.7950459,-75.66032981,6.929364,5.16212,-4.557722,309.4777,10677.1992,42,92.6723,8117.6909,594,0.424297005,0.097507872,0.08622013,0.063657053,0.269728661,0.16185388,296.5016785,296.5547791,0.066819943,0.16302307,2,1
273,11.239,5.795226564,-75.66065451,6.838135,5.077091,-4.608653,308.8803,10665.7773,56,92.6723,8117.6909,595,0.423242003,0.095468879,0.082249016,0.060399331,0.257063031,0.148185402,296.2468872,296.1311035,0.064300016,0.151059926,2,1
274,11.28,5.795406007,-75.66098166,8.527616,5.016864,-4.637703,304.1454,10654.0938,37,0,8029.9355,595,0.405303001,0.093289644,0.081934832,0.058744106,0.278865308,0.150122032,295.9920959,295.7061462,0.05962104,0.153560281,2,1
275,11.322,5.795585451,-75.66130637,8.472791,4.972361,-4.653822,308.7676,10642.7344,60,0,8029.9355,587,0.446987003,0.095502615,0.084349483,0.059258148,0.265885264,0.158372611,296.2468872,296.1311035,0.067278042,0.153147906,2,1
276,11.363,5.795766115,-75.66163352,7.54248,4.92417,-4.676303,334.8306,10631.4434,44,0,8029.9355,587,0.524971008,0.098048516,0.089686476,0.067847632,0.265855283,0.167934909,296.5016785,296.2725525,0.071804501,0.155120492,2,1
277,11.404,5.795946779,-75.66195822,7.503406,4.891405,-4.685928,377.2617,10620.4121,20,0,7912.4995,587,0.267075002,0.102016255,0.093424939,0.074429981,0.26071924,0.182767004,297.0091248,296.8363342,0.08146818,0.15905571,2,1
278,11.445,5.796068849,-75.66230857,7.456316,5.718652,-4.707332,370.9802,10602.875,20,0,7912.4995,586,0.489293009,0.100964569,0.092504248,0.073044844,0.257776558,0.167934909,297.0091248,296.5547791,0.074281625,0.158793584,2,1
279,11.487,5.796015138,-75.66267722,7.419782,5.685378,-4.721049,360.8412,10569.998,25,92.6723,7824.6377,586,0.33623901,0.097900406,0.089753687,0.071764275,0.253376961,0.168632686,296.5016785,296.5547791,0.072780371,0.159973279,2,1
280,11.528,5.796039552,-75.66304221,7.414183,4.816361,-4.708985,342.0446,10543.0947,32,92.6723,7824.6377,583,0.370108008,0.098835595,0.091701247,0.072273776,0.269236207,0.176323548,296.5016785,296.5547791,0.07422176,0.163709313,2,1
281,11.569,5.79619214,-75.66336936,7.360068,4.76484,-4.750998,319.3778,10528.8164,47,0,7736.8882,583,0.283814996,0.100309908,0.091842271,0.07042136,0.272328705,0.168089569,296.5016785,296.2725525,0.07355883,0.165777653,3,1
282,11.61,5.796388673,-75.66368186,7.347076,4.75399,-4.75399,311.8936,10519.1875,42,0,7736.8882,576,0.422134012,0.097218178,0.084590308,0.065571427,0.26468572,0.148849115,296.5016785,295.9896851,0.063757837,0.153977841,3,1
283,11.652,5.796693849,-75.66384421,7.323215,5.594818,-4.775559,319.649,10530.1211,44,0,7707.416,585,0.625173986,0.098867834,0.091036014,0.072253823,0.270931363,0.176534891,296.5016785,296.4136658,0.079300307,0.16232574,3,1
284,11.693,5.79706006,-75.66383811,7.322187,5.593217,-4.780601,324.6868,10559.2881,44,0,7707.416,585,0.619601011,0.098503202,0.087997273,0.069148459,0.257380784,0.169016823,296.7554016,296.6955566,0.076127283,0.155430406,3,1
285,11.734,5.797429933,-75.66381247,7.290739,5.562256,-4.808638,321.7764,10590.3174,16,0,7707.416,580,0.595413983,0.104282498,0.096817262,0.077168405,0.259363294,0.189933941,297.2617798,297.3974915,0.087058663,0.15912953,2,1
286,11.775,5.797683839,-75.66405417,6.774552,5.09227,-5.001426,320.2115,10591.2783,25,0,7678.9497,580,0.623112977,0.103958823,0.092624217,0.074202806,0.275524795,0.17882669,297.2617798,297.3971558,0.081547193,0.168442786,2,1
287,11.817,5.797913331,-75.66434714,6.798363,5.1156,-4.980979,328.3378,10586.2793,11,92.6723,7590.6475,580,0.648199975,0.10226807,0.093816921,0.073298439,0.285683393,0.181053087,296.7554016,296.8359985,0.077599823,0.173070475,2,1
288,11.858,5.798142824,-75.66464011,5.951371,5.1084,-5.007244,338.0906,10581.2197,12,0,7590.6475,577,0.671693981,0.09924946,0.090682864,0.069069043,0.302328348,0.194091931,297.0091248,296.8363342,0.082231767,0.181071818,2,1
289,11.899,5.798308839,-75.66496359,7.677566,5.143716,-4.991685,333.5794,10568.8291,15,0,7562.877,577,0.675455987,0.100566469,0.092596486,0.071966439,0.277791589,0.174598187,296.7554016,296.5544434,0.079007879,0.165186092,2,1
290,11.94,5.798399171,-75.66532614,6.028438,5.181985,-4.97545,324.2994,10547.4717,30,0,7474.3525,577,0.713123024,0.101784214,0.092999324,0.073438525,0.279508203,0.193226755,297.0091248,297.117218,0.083596855,0.175161064,2,1
291,11.982,5.798489503,-75.66568747,6.078458,5.229748,-4.954766,330.1829,10526.0576,41,0,7474.3525,578,0.683193028,0.10029228,0.089740872,0.071552835,0.265964627,0.177745089,297.0091248,296.8363342,0.082436725,0.161495969,2,1
292,12.023,5.798579835,-75.6660488,6.201724,5.350307,-4.866702,331.9789,10504.6514,27,92.6723,7385.9297,578,0.418146998,0.09924946,0.090845726,0.070396781,0.276809216,0.186809346,297.0091248,296.8363342,0.079419866,0.168311998,2,1
293,12.064,5.798671388,-75.66641135,6.251775,5.397474,-4.854139,310.4411,10483.3389,28,92.6723,7385.9297,584,0.328610986,0.09743619,0.087655336,0.065098166,0.289178312,0.18391034,296.7554016,296.8363342,0.073465116,0.172387481,2,1
294,12.105,5.79876172,-75.66677268,6.274976,5.419608,-4.844801,293.0586,10462.0283,50,131.0584,7297.6123,572,0.507003009,0.097507872,0.087598197,0.065571427,0.295127839,0.172961563,296.5016785,296.2725525,0.075036213,0.166709229,2,1
295,12.147,5.798852052,-75.66713401,6.271974,5.415381,-4.863735,289.3865,10440.6777,30,131.0584,7297.6123,579,0.433501005,0.09623342,0.084548965,0.062224265,0.293725014,0.17522198,296.2468872,296.2725525,0.069621772,0.167510614,2,1
296,12.188,5.798971681,-75.66748557,6.301574,5.44375,-4.850136,290.3754,10422.4082,41,92.6723,7297.6123,579,0.424412012,0.098023646,0.086071752,0.065053523,0.27780968,0.182603583,295.9920959,296.2725525,0.076806284,0.164516211,2,1
297,12.229,5.799018068,-75.66785178,6.350476,5.49091,-4.823886,289.2679,10397.2598,31,92.6723,7209.4043,579,0.511856973,0.096438751,0.085044742,0.063720629,0.268128157,0.16423288,295.9920959,295.9896851,0.068113983,0.157679215,3,1
298,12.27,5.799018068,-75.66822409,6.365125,5.503809,-4.831983,268.4033,10367.9199,24,92.6723,7209.4043,584,0.579191029,0.097998776,0.089195848,0.066734418,0.275509089,0.178929493,296.5016785,296.5547791,0.079337783,0.164070681,3,1
299,12.312,5.798983888,-75.66859397,7.258681,5.532068,-4.82761,249.5497,10336.0938,26,0,7121.3096,584,0.556172013,0.101048067,0.092725419,0.073013604,0.277347147,0.191010118,297.0091248,296.9767761,0.085152499,0.165598407,2,1
300,12.353,5.79891797,-75.6689614,7.335734,4.738095,-4.786584,261.2805,10302.0107,28,0,7121.3096,586,0.555103004,0.098265931,0.08956521,0.069976978,0.269728661,0.178753585,297.5144653,297.3974915,0.078715019,0.16833809,2,1
301,12.394,5.798959474,-75.66932395,7.376772,4.773818,-4.770348,272.5717,10276.752,13,0,7033.3325,586,0.587754011,0.1016891,0.093432561,0.076379001,0.277316183,0.199414343,296.7554016,296.9761353,0.0891326,0.163859159,2,1
302,12.435,5.799069337,-75.66968039,9.124689,5.649279,-4.776951,290.4429,10257.3447,20,0,7033.3325,589,0.441700011,0.101758443,0.090033129,0.072620392,0.269469976,0.177233726,296.5016785,296.5547791,0.079676285,0.163366199,3,1
303,12.477,5.799013185,-75.67003928,9.200072,5.711893,-4.752644,306.9868,10224.6426,25,0,6945.478,589,0.578881979,0.100564629,0.087724663,0.07042136,0.243648008,0.160905331,296.5016785,296.5547791,0.073223926,0.15241316,3,1
304,12.518,5.798808107,-75.67034934,8.451452,4.94317,-4.704606,324.7209,10184.1445,17,92.6723,6945.478,589,0.69314599,0.101832397,0.090845726,0.074323103,0.239835218,0.178390533,297.0091248,296.8363342,0.084603183,0.148239419,3,1
305,12.559,5.798584718,-75.67064719,8.592448,5.060821,-4.651152,320.4351,10143.1445,44,92.6723,6945.478,596,0.656045973,0.098265931,0.085358128,0.068490908,0.249472946,0.153577134,295.9920959,296.2725525,0.07118766,0.150877953,3,1
306,12.6,5.798614015,-75.67100119,8.664083,5.119766,-4.627106,306.1207,10117.5254,27,0,6857.75,596,0.536274016,0.100848377,0.088724636,0.073856488,0.239014387,0.155015796,295.9920959,296.2725525,0.075036213,0.157034636,3,1
307,12.642,5.798737306,-75.67134787,8.694701,5.142944,-4.624388,303.2821,10100.0107,25,0,6857.75,597,0.539251983,0.098578483,0.086677417,0.066734418,0.265964627,0.154605731,295.9920959,296.2725525,0.068151079,0.155209273,3,1
308,12.683,5.798920412,-75.67167258,8.687549,5.132905,-5.531025,315.8129,10089.0869,25,92.6723,6770.1538,596,0.563937008,0.098048516,0.087081231,0.067930326,0.269236207,0.178324848,296.5016785,296.8363342,0.075851105,0.157677591,3,1
309,12.724,5.799286622,-75.67168479,9.437782,5.021826,-5.57647,351.3338,10117.126,54,92.6723,6740.2773,596,0.588981986,0.099836491,0.090682864,0.074938595,0.259376287,0.190765321,297.5144653,297.677124,0.087465078,0.155013308,2,1
310,12.765,5.799647951,-75.67160056,11.033942,4.892276,-4.758914,356.6529,10152.458,16,92.6723,6828.2568,598,0.569176018,0.101406299,0.09590786,0.079694606,0.272053599,0.207494795,298.0177307,297.9560852,0.095306031,0.162954211,2,1
311,12.807,5.800009279,-75.67151633,10.899139,4.793668,-4.800645,357.9301,10187.752,0,92.6723,6799.8989,598,0.455725998,0.105048165,0.098047599,0.086472966,0.263208598,0.210168466,298.0177307,297.9560852,0.102530234,0.167404339,2,1
312,12.848,5.800370607,-75.67143088,10.756903,4.683478,-4.860475,362.3963,10223.2275,0,92.6723,6799.8989,598,0.269234985,0.105311312,0.098326102,0.084316388,0.275979817,0.206374258,298.0177307,297.9560852,0.095893815,0.173773468,2,1
313,12.889,5.800735597,-75.67148093,10.653353,5.466716,-4.906559,366.7066,10248.5703,0,131.0584,6799.8989,597,0.300590992,0.10200493,0.092981011,0.076156661,0.297067732,0.189385936,297.0091248,297.117218,0.084317438,0.169672921,2,1
314,12.93,5.801101808,-75.67154074,10.582624,5.412803,-4.92684,369.1417,10273.3545,13,131.0584,6772.6904,597,0.296472013,0.101393461,0.093243383,0.073881395,0.292372465,0.185036093,297.0091248,297.3974915,0.082462512,0.167975903,2,1
315,12.972,5.801468019,-75.67160178,10.522643,5.367854,-4.941724,370.119,10298.1748,11,262.1168,6772.6904,590,0.337817997,0.102934957,0.096797891,0.0792346,0.293101013,0.197480381,297.5144653,297.5372925,0.088801689,0.173882738,2,1
316,13.013,5.801826906,-75.67168479,9.583675,5.298362,-4.986391,374.0829,10320.7715,0,262.1168,6657.5869,590,0.561738014,0.103648238,0.097612455,0.078057319,0.304733098,0.213133574,297.5144653,297.117218,0.097230218,0.169435188,2,1
317,13.054,5.802161378,-75.67184592,9.501179,5.229066,-5.024005,360.3788,10335.6191,0,262.1168,6657.5869,588,0.515439987,0.102863319,0.096605979,0.085313395,0.286028773,0.203533545,297.5144653,297.3974915,0.103076823,0.165673777,2,1
318,13.095,5.80249463,-75.67200827,9.396839,5.147183,-5.051991,340.2824,10350.1201,5,334.1347,6632.3848,588,0.402574003,0.100106582,0.093979307,0.07482665,0.303544134,0.203205377,297.0091248,297.117218,0.090891734,0.169608355,2,1
319,13.136,5.802829103,-75.67217063,9.276938,5.050927,-5.091497,343.692,10338.3955,16,334.1347,6632.3848,592,0.317965001,0.099413678,0.091449015,0.068180494,0.298881114,0.191756919,296.5016785,296.8363342,0.081895083,0.171002418,2,1
320,13.178,5.803163576,-75.67233176,9.204791,4.993999,-4.269743,373.5849,10313.6846,14,370.6892,6632.3848,591,0.355428994,0.101657405,0.092673853,0.073738351,0.289940059,0.188880473,297.2617798,297.3971558,0.085132852,0.166191503,2,1
321,13.219,5.803498048,-75.67249289,8.357912,4.992535,-4.262249,403.4778,10288.5488,3,382.0977,6608.3862,591,0.464843005,0.101709738,0.096852042,0.079184934,0.285910964,0.218042985,297.5144653,297.3971558,0.095753185,0.174069539,2,1
322,13.26,5.803832521,-75.67265525,7.485741,4.963591,-4.284292,386.5219,10263.0107,6,382.0977,6518.7568,589,0.344217002,0.102863319,0.096666068,0.077060007,0.287353128,0.205123305,297.5144653,297.3974915,0.090491354,0.166052997,2,1
323,13.301,5.804181642,-75.67278098,5.800102,4.959994,-4.281188,356.3481,10241.0869,12,293.0555,6495.6602,589,0.479539007,0.099656075,0.094049633,0.07334666,0.301328331,0.202813566,296.5016785,296.4136658,0.087218039,0.170571744,2,1
324,13.343,5.804533204,-75.67289817,5.751257,4.911658,-4.323938,344.3892,10220.2549,55,293.0555,6495.6602,589,0.43412599,0.093193233,0.082137108,0.056104042,0.303981841,0.159221321,295.7362366,295.8479004,0.059433397,0.161616609,2,1
325,13.384,5.804884767,-75.67301535,5.743535,4.904328,-4.326953,344.2553,10199.5059,51,207.2216,6495.6602,596,0.578761995,0.096148148,0.088761486,0.06447573,0.322977066,0.199445248,296.5016785,296.6955566,0.078637883,0.162253276,2,1
326,13.425,5.805236329,-75.67313376,5.711444,4.872513,-4.355731,338.1235,10178.7168,44,207.2216,6473.8081,596,0.536772013,0.094306558,0.082253531,0.059143554,0.295808852,0.174132764,296.5016785,296.8363342,0.065612398,0.158144891,2,1
327,13.466,5.805589113,-75.67325217,5.725458,4.886686,-4.339807,346.8182,10158.1094,64,207.2216,6473.8081,590,0.474339008,0.096610934,0.085746735,0.06316524,0.306002557,0.183109224,296.5016785,296.8363342,0.074781246,0.156581327,2,1
328,13.508,5.805940675,-75.67336936,4.066166,4.904897,-4.32114,362.665,10137.6426,44,207.2216,6362.748,590,0.605166018,0.098111108,0.090051226,0.070085309,0.315377027,0.205998406,297.0091248,297.117218,0.083625332,0.164320201,2,0
329,13.549,5.806293458,-75.67348654,4.060667,4.899648,-4.329141,368.1609,10117.4619,41,207.2216,6362.748,585,0.53977102,0.098621637,0.088907704,0.068377629,0.293358594,0.179535136,296.7554016,297.117218,0.077068053,0.170650661,2,0
330,13.59,5.806479005,-75.67378562,5.828629,4.987314,-4.267149,363.1861,10080.8828,44,131.0584,6362.748,592,0.55508399,0.098895296,0.086199053,0.06610854,0.282838136,0.176457822,296.5016785,296.8363342,0.073519982,0.170605808,2,1
331,13.631,5.806623048,-75.67412863,6.719418,5.031546,-4.251749,358.6254,10040.3506,64,207.2216,6362.748,592,0.502623022,0.0964996,0.084283687,0.064113311,0.275509089,0.161161989,296.5016785,296.5547791,0.066938683,0.161495969,2,1
332,13.673,5.806769533,-75.67447287,6.722421,5.033794,-4.253649,363.4272,9999.6113,47,207.2216,6252.4619,592,0.534240007,0.09943568,0.088348396,0.068568803,0.277638525,0.173218787,297.0091248,296.8363342,0.079419866,0.175149605,2,1
333,13.714,5.806913576,-75.67481467,6.734715,5.04597,-4.242128,369.0562,9959.3037,47,207.2216,6252.4619,600,0.385403007,0.095849648,0.083794422,0.062179901,0.268767864,0.165024146,296.5016785,296.8363342,0.070753306,0.169672921,2,1
334,13.755,5.807091798,-75.67512473,2.534483,5.070657,-4.228647,368.7958,9921.7754,54,207.2216,6161.8364,590,0.273395985,0.09830223,0.087344512,0.067813754,0.287732661,0.167488813,297.0091248,297.117218,0.07762377,0.173257828,2,0
335,13.796,5.807438478,-75.67525534,2.580764,5.130926,-4.219668,369.2813,9900.4502,52,131.0584,6161.8364,590,0.432709992,0.099443018,0.087413631,0.068155527,0.301317424,0.169179589,297.2617798,297.3974915,0.0754181,0.167637363,2,0
336,13.838,5.807794923,-75.67527365,4.352355,4.352355,-4.171646,367.3913,9891.3906,55,131.0584,6142.9922,590,0.477820992,0.0964996,0.084518716,0.063750848,0.299068868,0.165024146,297.5144653,297.3974915,0.070763893,0.167512432,2,0
337,13.879,5.808092775,-75.67505149,4.370321,4.370321,-4.158799,362.9775,9910.0117,11,92.6723,6142.9922,595,0.337832987,0.099257454,0.087954633,0.066238984,0.294699758,0.175896481,297.0091248,297.117218,0.075209036,0.168274134,2,0
338,13.92,5.808390626,-75.6748281,4.397355,4.397355,-4.141198,354.9328,9928.7949,0,92.6723,6216.6465,595,0.517022014,0.097871728,0.087908305,0.065194868,0.296089381,0.180989683,297.0091248,297.117218,0.074674897,0.178205952,2,0
339,13.961,5.808710451,-75.67468527,4.432747,4.432747,-4.118077,344.7257,9938.5977,23,92.6723,6216.6465,595,0.447416008,0.098030418,0.084932297,0.061610773,0.288838267,0.157723546,297.0091248,297.117218,0.064800397,0.163709313,2,0
340,14.003,5.809035158,-75.67481345,4.448269,5.304035,-4.109386,339.3394,9918.627,13,92.6723,6216.6465,588,0.589812994,0.095660754,0.081440993,0.058047593,0.288528502,0.14197886,296.5016785,296.4136658,0.060264174,0.162578866,2,0
341,14.044,5.809298829,-75.67507346,5.309774,5.309774,-4.104719,337.969,9885.2705,64,92.6723,6109.3467,588,0.554363012,0.094718903,0.083140202,0.057805203,0.309094548,0.161161989,296.5016785,296.5547791,0.060680766,0.159317821,2,0
342,14.085,5.809564943,-75.67533469,5.341055,5.341055,-4.080306,342.5239,9851.9678,81,92.6723,6109.3467,588,0.618896008,0.097170986,0.088196792,0.063203789,0.31973514,0.187661946,296.5016785,296.5547791,0.073907554,0.165777653,2,0
343,14.126,5.809829835,-75.67559592,5.395053,5.395053,-4.045861,340.5782,9818.667,66,92.6723,6109.3467,588,0.628001988,0.096904591,0.085145213,0.063511468,0.304439008,0.17534551,296.5016785,296.5547791,0.073312379,0.165000886,2,0
344,14.168,5.810094728,-75.67585715,5.41573,5.41573,-4.046314,342.6211,9785.3389,72,0,6002.9907,588,0.576196015,0.094384342,0.079938889,0.0593227,0.285600126,0.145322487,296.5016785,296.2725525,0.05861491,0.152760625,2,0
345,14.209,5.81035962,-75.67611838,5.45635,5.45635,-4.890711,340.0103,9752.2285,66,0,6002.9907,588,0.537127018,0.097826682,0.083751649,0.065393835,0.266446799,0.15395841,296.5016785,296.6955566,0.069478087,0.166052997,2,0
